url,rating,title,pros,cons,advice,reviewer,datetime,language,id,culture_and_values_rating,diversity_and_inclusion_rating,work_life_balance_rating,senior_management_rating,compensation_and_benefits_rating,career_opportunities_rating,location_id,location,is_current_job,rating_ceo,rating_business_outlook,rating_recommend_to_friend,length_of_employment,job_title,job_title_id
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW73011406.htm,5,Otima,Otima não tenho o que falar,Não tem o que falar,Não tenho o que falar,Operador De Produção,2023-01-26T05:34:11.663,pt,73011406,5,5,5.0,5.0,5.0,5.0,,,True,,POSITIVE,POSITIVE,2,Operador De Produção,4035175
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW72949658.htm,5,Oportunidade de aprendizado,"Empresa com grandes oportunidades de desenvolvimento pessoal e profissional, aprendizado, e oportunidade de crescer dentro da companhia","Estrutura física da empresa deixa muito a desejar. Escritório da fábrica precário, sem estrutura de ergonomia, móveis extremamente velhos e pouco conservado, não tem área de descanso para os operadores,",Dar mais feedback a equipe,Engenheiro De Processos Júnior,2023-01-24T14:00:53.183,pt,72949658,3,2,3.0,4.0,2.0,4.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,2,Engenheiro De Processos Júnior,4037846
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW72915740.htm,5,Excelente politicas,Tem politicas fortes e boas lideranças,Plano de carreias meio bagunçados,,Técnico Manutenção,2023-01-23T17:55:43.293,pt,72915740,0,0,0.0,0.0,0.0,0.0,2479061,"São Paulo, São Paulo",True,,,,0,Técnico Manutenção,4208734
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW72911521.htm,5,Avaliacao,Uma boa empresa para trabalhar,Não tenho nada a pronunciar,,Consultor,2023-01-23T15:13:07.523,pt,72911521,4,4,4.0,4.0,4.0,4.0,,,True,,POSITIVE,POSITIVE,0,Consultor,929
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW72863423.htm,5,Ótima empresa,"Empresa bem estruturada, com foco em segurança. Possui plano médico, odontologico, gympass, previdência privada, além de outros benefícios.",Plano de carreira não bem definidos para algumas areas de atuação.,,Supervisor De Manutenção,2023-01-22T03:13:58.440,pt,72863423,5,4,5.0,3.0,4.0,2.0,,,True,,POSITIVE,POSITIVE,0,Supervisor De Manutenção,4035402
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW72541801.htm,4,Empresa boa,"Cultura, e engajamento nas pegadas de diversidade, meio ambiente e outros",Desvalorização de novos funcionários e baixos salários iniciais,Incentivar o desenvolvimento dos funcionários,Analista PCP pleno,2023-01-11T18:02:11.163,pt,72541801,5,5,3.0,4.0,4.0,5.0,2504205,Itapissuma,True,,POSITIVE,POSITIVE,4,Analista PCP pleno,5950077
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW72462454.htm,4,Boa empresa,Oferece mtas oportunidades de crescimento,Nao tenho o que reclamar,,Coordenador,2023-01-09T16:19:28.310,pt,72462454,4,4,4.0,4.0,4.0,4.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,20,Coordenador,140754
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW72165443.htm,3,Muito bom,Localidade Regime de trabalho Estabilidade Horário Local Estrutura Carreira Cidade Site bugou e me obriga a escrever varias coisas aqui,Remuneração Tecnologia Beneficios Resultado Pacote de remuneração,,Coordenador Operacional,2022-12-28T07:09:05.990,pt,72165443,2,3,3.0,0.0,2.0,3.0,,,True,,NEUTRAL,POSITIVE,0,Coordenador Operacional,689203
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW72151856.htm,4,Observando os lideres,Empresa muito preocupada com a segurança do colégio.,"Muitas pessoas ganhando muito, sem fazer nada",,Torneiro Mecânico,2022-12-27T15:25:28.587,pt,72151856,4,4,3.0,3.0,3.0,3.0,,,False,,POSITIVE,POSITIVE,4,Torneiro Mecânico,4035412
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW72086344.htm,4,Beneficios,"a empresa conta com muitos benefícios, desde: convenio, refeição entre outros atendimentos.",Não contempla um plano de aprendizado para o estagiário.,,Estagiário De Engenharia,2022-12-23T05:35:39.047,pt,72086344,5,4,4.0,4.0,3.0,2.0,,,False,,POSITIVE,POSITIVE,2,Estagiário De Engenharia,357436
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW72002756.htm,5,Empresa ótima para trabalhar,Valorização do funcionário Clima de trabalho Benefícios compatíveis com mercado,Precisa melhor no atendimento interno com funcionário nas áreas de apoio,,Engenheiro Júnior,2022-12-20T02:28:20.577,pt,72002756,5,5,4.0,4.0,4.0,4.0,,,True,,POSITIVE,POSITIVE,2,Engenheiro Júnior,4035239
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71955861.htm,5,Fazer parte desse time,Ser positivo saber trabalhar em grupo adquirir mais conhecimento,Não ser chamado para o trabalho,Ser mais flexível e amigo,Mecânico De Manutenção,2022-12-18T09:07:47.980,pt,71955861,5,5,5.0,5.0,5.0,5.0,2480081,"Mairinque, São Paulo",True,,POSITIVE,POSITIVE,9,Mecânico De Manutenção,765214
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71907846.htm,3,Falta de oportunidades,Empresa séria e 100% BR,"Não há programa de desenvolvimento para os empregados, não tem incentivo em treinamentos, remuneração e benefícios a baixo da média do mercado.",É preciso que ps gestores se especializem em Gestão de pessoas.,Engenheiro Sênior,2022-12-15T22:50:34.283,pt,71907846,3,2,1.0,1.0,1.0,1.0,2449056,Miraí,False,,NEGATIVE,NEGATIVE,6,Engenheiro Sênior,1394067
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71764615.htm,4,Ótimo lugar para se trabalhar,"A equipe é muito entrosada, o ambiente de trabalho é muito leve. A transferencia de conhecimento é interessante para quem deseja se aprofundar na área de produção de materiais.","Local de risco, como se trata de uma fabrica de produção de materiais primários, muitos riscos estão envolvidos, mas a empresa se preocupa muito com o bem estar dos funcionários e por isso desenvolve muitos mecanismos de prevenção de acidentes.",,Estagiário Superior,2022-12-10T17:24:59.630,pt,71764615,4,4,3.0,4.0,3.0,4.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,1,Estagiário Superior,499122
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71712328.htm,5,Empresa excelente,"Condições adequadas de trabalho, ambiente seguro, transporte gratuito, refeitório, formato híbrido, diversidade.","Cesta básica, acho que deveria ser vale alimentação.",Sem sugestões,Negociador,2022-12-08T05:03:43.497,pt,71712328,5,5,5.0,5.0,3.0,5.0,2449056,Miraí,True,,POSITIVE,POSITIVE,0,Negociador,3886164
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71562996.htm,5,empresa boa para iniciar carreira,"trabalho híbrido cultura boa fábrica, contato com diversos setores",baixa remuneração tem que gostar de ambiente de fábrica,,Assistente Administrativo,2022-12-02T05:52:48.887,pt,71562996,5,5,5.0,5.0,2.0,5.0,,,True,,POSITIVE,POSITIVE,1,Assistente Administrativo,324385
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71551855.htm,4,Um empresa boa de se trabalhar porém precisar melhorar em muitos aspectos.,"Ambiente de trabalho saudável, seguro, proporcionado crescimento ao que busca.","remuneração não é adequada, benefícios poderiam ser melhores.","Melhorar a remuneração, com isso valorizando os funcionários.",,2022-12-01T17:59:03.197,pt,71551855,3,4,4.0,3.0,3.0,3.0,2504205,Itapissuma,True,,POSITIVE,POSITIVE,4,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71449457.htm,4,Por que trabalhar na CBA,Dinâmica / Inovadora / Formação em alumínio / empresa transformadora,Carreira / Plano de retenção de talentos,Clareza e transparência dos gestores nas projeções de carreiras dos colaboradores,Analista Sênior,2022-11-28T15:11:24.610,pt,71449457,5,5,4.0,4.0,3.0,2.0,,,True,,POSITIVE,POSITIVE,20,Analista Sênior,489498
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71449234.htm,4,Empresa Familiar,Bom relacionamento entre as pessoas.,"Não há contras potenciais, apenas o salário abaixo do mercado.",,Consultor Técnico,2022-11-28T15:01:27.453,pt,71449234,0,0,0.0,0.0,0.0,0.0,2475809,"Sorocaba, São Paulo",True,,,,2,Consultor Técnico,3136768
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71410361.htm,3,Empresa boa mas poderia ser melhor.,"Não tem cobrança adicional pelo fretado, 40hrs semanais (ADM), empresa com muita estabilidade financeira, convênio Unimed com pouca coparticipação, cesta básica com entrega a domicílio.","Plano de carreira da área operacional é muito falho, aumento salárial extremamente limitado, descaso com funcionário.","Dar mais atenção ao chão de fábrica, pois esse está sendo sobrecarregado e não está tendo nenhuma contrapartida a altura.",Técnico Eletricista Júnior,2022-11-27T02:42:04.937,pt,71410361,4,4,4.0,3.0,3.0,3.0,,,True,,,,0,Técnico Eletricista Júnior,4055683
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71403768.htm,3,Organização,Ótimos salários e benefícios Projetos desafiadores e oportunidade de desenvolvimento,Ambiente de trabalho em construção,,Consultor,2022-11-26T13:51:33.573,pt,71403768,0,0,0.0,0.0,0.0,0.0,,,False,,,,0,Consultor,929
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71389824.htm,3,As aparências enganam,"Salário em dia, alguns bons benefícios, como: Gympass, auxílio combustível para o segundo turno, cesta básica.","Chefia muito permissiva com quem não tem compromisso. Em alguns casos deixam até funcionários que são irresponsáveis escolherem o que querem fazer e muitas vezes simplesmente não fazem e a chefia passa a mão na cabeça, dá mordomia, dá privilégio, mima, dá liberdade e quem trabalha de verdade fica sobrecarregado, pois só exigem de quem é comprometido com a empresa.",Mudar radicalmente a cultura da empresa. Passar a cobrar da liderança do chão de fábrica que realmente supervisionem a produção. Parar de dar liberdade para funcionários descompromissados fazerem o que bem entendem. Valorizar os que de fato trabalham e merecem.,Soldador I,2022-11-25T15:09:29.893,pt,71389824,1,3,2.0,2.0,1.0,2.0,2475809,"Sorocaba, São Paulo",False,,NEGATIVE,NEGATIVE,2,Soldador I,4043369
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71301294.htm,3,Avaliação 2022,"Estábildade flexibilidade de horários, convênios","Cesta básica,salário baixo pelo porte da empresa",,Operador De Produção,2022-11-22T08:06:47.010,pt,71301294,5,5,3.0,2.0,3.0,3.0,,,True,,NEGATIVE,POSITIVE,2,Operador De Produção,4035175
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71200216.htm,3,Ok,"Empresa ótima pra se trabalhar, ambiente de parceria",Falta de transparência nos processos,,Estagiário,2022-11-18T06:27:44.517,pt,71200216,5,1,5.0,4.0,4.0,2.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,4,Estagiário,31609
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71198423.htm,4,Aprendiz,Muitas oportunidades para aprender em diversas áreas,Alguns pontos de gestão e cultura são engessados,,Jovem Aprendiz,2022-11-18T05:14:24.290,pt,71198423,0,0,0.0,0.0,0.0,0.0,,,False,,,,0,Jovem Aprendiz,375469
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71109463.htm,4,"Empresa precisa avaliar os profissionais de Suprimentos, na verdade são especialista no cardo de analista","Ambiente de trabalho, perfil da alta gestão, CEO que dar orgulho em fazer parte da CIA, gerente de Suprimentos arrojado (direcionado para metas e alta performance)","Salário e benefícios abaixo do mercado da mineração, não tem uma política de cargos e salários para especialista, isso desmotiva.","Avaliar perfil do time, são especialista, consultores e coordenadores tranquilamente em qualquer outra empresa grande.",Analista de Suprimentos Sr,2022-11-15T15:51:07.807,pt,71109463,5,5,4.0,4.0,3.0,2.0,2479061,"São Paulo, São Paulo",True,,NEGATIVE,POSITIVE,2,Analista de Suprimentos Sr,5791497
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW71038152.htm,4,Ótima empresa,"Salário, benefícios, festa de Natal, horário de trabalho.",Falta de classificação e aumento salarial para bons funcionários.,,Operador De Produção II,2022-11-13T13:48:07.713,pt,71038152,4,5,4.0,2.0,4.0,4.0,,,False,,POSITIVE,POSITIVE,9,Operador De Produção II,4035301
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW70937249.htm,3,Boa,"Muito aprendizado, ambiente bom e dinâmico",Falta de reconhecimento interno dos talentos,,Analista Pleno,2022-11-09T13:29:34.710,pt,70937249,4,4,3.0,3.0,4.0,2.0,,,True,,POSITIVE,POSITIVE,2,Analista Pleno,499208
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW70933787.htm,5,Empresa boa e robusta.,"Boas políticas de trabalho. Preocupações com certificações internacionais, segurança dos colaboradores.",Movimentação de vagas é um pouco difícil dependendo da área que estiver. Bem burocrática em alguns pontos.,"Estigar facilidade nas compras/suprimentos, incentivar treinamento e melhoria das pessoas e equipe.",Planejador De Manutenção,2022-11-09T11:38:25.983,pt,70933787,5,5,5.0,5.0,5.0,4.0,,,True,,POSITIVE,POSITIVE,9,Planejador De Manutenção,4035681
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW70870364.htm,4,Precisa melhorar alguns benefícios,"Salário não é dos melhores, mas é bom","Benefícios abaixo do mercado, instalações pessimas","Todos que estão como Sr são na verdade consultores, São profissionais preparados",Analista De Suprimentos Sênior,2022-11-07T18:31:52.857,pt,70870364,4,4,4.0,4.0,3.0,3.0,2479061,"São Paulo, São Paulo",True,,NEGATIVE,POSITIVE,2,Analista De Suprimentos Sênior,4035768
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW70848046.htm,5,Excelente empresa,"Desenvolvimento de pessoas, carreiras, beneficios","Perspectiva de crescimento lenta, valorização de funcionários",,,2022-11-07T06:16:06.283,pt,70848046,5,5,5.0,5.0,2.0,3.0,,,False,,POSITIVE,POSITIVE,2,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW70749735.htm,1,Horrível,Empresa com descaso total com is funcionários... Na teoria tudo é segurança e correto... Na prática... Risco de vida constante!,Falta de EPI e condições de trabalho precárias.,"Dar mais atenção às queixas dos operadores, e priorizar a disponibilidade de EPI's para as funções trabalhistas que são perigosíssimas!",Operador Mantenedor I,2022-11-03T08:47:35.640,pt,70749735,3,2,1.0,3.0,3.0,2.0,,,False,,NEUTRAL,NEGATIVE,1,Operador Mantenedor I,4047542
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW70580554.htm,4,salario,"dentro do mercado, beneficios, previdencia",nao tem VA e o refeitorio deixa a desejar,,,2022-10-28T06:25:50.690,pt,70580554,4,5,4.0,4.0,4.0,4.0,,,True,,,POSITIVE,6,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW70528407.htm,5,Cultura top!,"Cultura top, orientação por resultados e programas que incentivam a qualidade de vida na prática.","Alta gestão vive em uma bolha, leva muito a sério hierarquia e não promove uma ambiente horizontalizado.","Desenvolver a alta gestão para ser mais humanizada, proporcionando um ambiente leve e horizontal que além de engajar os demais profissionais, irá gerar admiração verdadeira, não apenas pela capacidade técnica, mas também pela forma como trata e gera abertura a qualquer nível.",Analísta De Logística,2022-10-26T16:24:18.900,pt,70528407,4,3,4.0,3.0,4.0,4.0,2479061,"São Paulo, São Paulo",True,,POSITIVE,POSITIVE,2,Analísta De Logística,5426991
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW70417408.htm,5,Excelente empresa,"Paga certinho, nunca atrasou nada","Muita pressão, excesso de trabalho",Valorizar mais o funcionário que trabalha certinho,Analista De Suprimentos Pleno,2022-10-23T10:33:51.660,pt,70417408,2,4,2.0,3.0,2.0,1.0,,,False,,NEUTRAL,POSITIVE,0,Analista De Suprimentos Pleno,4035625
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69959457.htm,3,Ótima empresa,"Benefícios Segurança
Plano de carreira
Refeitório no local",Falta de ônibus fretado para aprendiz,,Aprendiz,2022-10-10T03:31:46.563,pt,69959457,3,3,3.0,4.0,4.0,3.0,4159014,Alumínio,False,,NEGATIVE,POSITIVE,2,Aprendiz,864190
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69934458.htm,4,Muito boa,"- Mudanças organizacionais positivas 
- Benefícios (gympass, cesta básica, plano de saúde e odontológico)
- Possibilidade de trabalhar em times diversos
- Empresa em crescimento",Nada a declarar no momento,,Engenheiro,2022-10-09T06:02:41.697,pt,69934458,0,0,0.0,0.0,0.0,0.0,,,True,,,,4,Engenheiro,31243
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69841934.htm,4,Boa,Boa empresa para se trabalhar.,Não há oportunidade internacional hoje.,,Consultor II,2022-10-06T08:27:47.423,pt,69841934,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,Consultor II,818001
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69762598.htm,3,Boa Empresa,"Plano de saúde 
Salário 
Local
Remuneração Variável","Liderança 
Empresa Antiga
Foco em metas",Buscar Gerentes e Gerente Geral pela capacidade e não por indicação.,Coodenador,2022-10-04T13:36:00.587,pt,69762598,3,4,3.0,3.0,3.0,4.0,,,False,,NEUTRAL,POSITIVE,6,Coodenador,4214836
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69711264.htm,4,Excelente empresa,"Pagamento em dia,  ótimos benefícios, empresa tranquila para se trabalhar.","Trabalho no setor de energia, o qual não e o carro chefe da empresa, e por isso ficamos um pouco em segundo plano na empresa. Fora isto, não a oque reclamar",Valorizar de forma justa os profissionais mais capacitados do grupo.,Técnico Em Mecânica,2022-10-03T09:34:57.303,pt,69711264,3,3,3.0,3.0,3.0,3.0,,,True,,POSITIVE,POSITIVE,0,Técnico Em Mecânica,4019276
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69565587.htm,3,Cba,"Benefícios Sexta Básica,Convênio e etc","Comida ,atividades e Salários ,funcionários desmotivados",Valorizar mas os funcionários de chão de fábrica.,Operador,2022-09-28T14:20:03.897,pt,69565587,4,5,4.0,3.0,2.0,2.0,2475809,"Sorocaba, SP",True,,NEGATIVE,NEGATIVE,2,Operador,485463
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69542185.htm,4,Bom lugar,Empresa bem estável.... não manda embora ...,Não reconhece o funcionário....não tem aumento de salário....,,Mecânico De Manutenção,2022-09-28T05:53:36.900,pt,69542185,2,5,2.0,1.0,1.0,1.0,,,True,,POSITIVE,POSITIVE,0,Mecânico De Manutenção,765214
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69522098.htm,5,Segurança,Lugar seguro para se trabalhar,A refeição não é muito boa.,,,2022-09-27T17:50:17.400,pt,69522098,5,5,5.0,3.0,5.0,5.0,,,False,,POSITIVE,POSITIVE,0,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69449889.htm,5,Excelente empresa,Salário plr clima horário gestão,"Vr podia ser maior
Aumento ajuda custo mobilidade",,,2022-09-26T06:44:48.807,pt,69449889,5,5,5.0,5.0,5.0,5.0,,,True,,,,6,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69424084.htm,4,Boa,"Benefícios ótimos, principalmente para estagiários.",Mobilidade interna dentro da empresa.,Plano de carreira mais claro dentro empresa.,Estagiário Superior,2022-09-25T09:01:45.583,pt,69424084,5,5,4.0,4.0,4.0,3.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,1,Estagiário Superior,499122
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69261918.htm,4,Transformação cultural,"Grande empresa, excelentes benefícios, programa de cuidados com funcionários, trabalho hibrido.","É uma empresa muito boa para trabalhar, mas está passando por uma grande transformação cultural, o que faz com que a média liderança se sinta insegura e por isso não valoriza seus diretos, com medo de perder posição.","Se atualizar e conhecer metodologias de gestão, onde ele possa desempenhar melhor seu papel de gestão.",IT BRM,2022-09-20T14:03:25.623,pt,69261918,4,5,5.0,5.0,4.0,3.0,2479061,"São Paulo, ",True,,NEGATIVE,POSITIVE,6,IT BRM,345676
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69221789.htm,4,Boa Empresa de Trabalhar,"Bons salários, ótimo bônus anual de acordo com as metas",Diretoria centralizadora em que tudo tem que passar por aprovação,Maior autonomia para seus funcionários e de fato promover o crescimento entre setores.,,2022-09-19T16:26:31.943,pt,69221789,0,0,0.0,0.0,0.0,0.0,,,True,,POSITIVE,POSITIVE,4,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69165862.htm,5,Excelente,Uma boa segurança e tambem uma boa qualidade,Poderia ter um Reconhecimento salarial melhor,,Analista De Métodos E Processos,2022-09-17T13:47:39.770,pt,69165862,3,3,3.0,3.0,3.0,3.0,,,False,,POSITIVE,POSITIVE,0,Analista De Métodos E Processos,694837
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69164392.htm,4,Empresa em crescimentos,Ambiente de trabalho entre os colegas.,"benefícios ruins, há uma diferença entre quem é de alocado em Alumínio e São Paulo","Alterar benefícios deixando a critério do colaborar qual convênio médico, VA para quem faz home office, ajuda de custos.",Analista De Suprimentos Sênior,2022-09-17T12:04:40.123,pt,69164392,5,4,4.0,4.0,3.0,3.0,2479061,"São Paulo, ",True,,POSITIVE,POSITIVE,2,Analista De Suprimentos Sênior,4035768
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW69044034.htm,3,Boa empresa para aprender,"Bolsa superior em comparação a outras empresas na região, almoço e café no local, gympass e cesta básica. Acredito pra quem está começando é uma empresa ótima pois é um ambiente onde se aprende muito em pouco tempo","Muitos setores possuem poucos funcionários, sobrecarregando os analistas/técnicos consequentemente os estagiários acumulam muitas responsabilidades e cobranças. Isso traz uma visão da empresa que o estagiário está ali pra dividir as reponsabilidades, não havendo nenhuma conversa ou preocupação de efetivação.",,Estágio Superior,2022-09-14T06:01:16.587,pt,69044034,2,2,3.0,3.0,4.0,1.0,,,False,,POSITIVE,POSITIVE,2,Estágio Superior,4035417
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW68970761.htm,4,Boa empresa,"Empresa robusta, em processo de modernização e transformação digital","Processos de tomada de decisão são lentos,  comunicação é falha e não transparente. Ainda existem muitas áreas trabalhando como ""silos"" e não existe maturidade para lidar com os problemas de forma profissional.",,Gerente De Customer Experience,2022-09-12T12:59:35.407,pt,68970761,3,4,3.0,3.0,3.0,3.0,,,False,,POSITIVE,POSITIVE,0,Gerente De Customer Experience,4209047
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW68956263.htm,5,Analista pleno,"Ótimos benefícios, qualidade de vida com formato híbrido.","Melhor o salário, deixar em linha com outras empresas.",,Analísta pleno,2022-09-12T06:46:41.043,pt,68956263,5,5,5.0,5.0,4.0,5.0,,,True,,,,1,Analísta pleno,5256095
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW68799080.htm,5,Excelente empresa,Bons benefícios e boas oportunidades de carreira,Não tenho nenhum contra sobre a empresa,Nenhuma sugestão de melhoria no momento,Estagiário De Engenharia,2022-09-07T06:24:46.473,pt,68799080,5,5,5.0,5.0,5.0,5.0,2504205,Itapissuma,False,,POSITIVE,POSITIVE,1,Estagiário De Engenharia,357436
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW68729295.htm,5,cba,um ótimo lugar para trabalhar,"tudo muito bom, nada a reclamar",,Assistente Administrativo,2022-09-05T12:51:51.733,pt,68729295,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,Assistente Administrativo,324385
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW68595434.htm,1,Empresa média,"Convênio Médico, Refeição, PLR, Fretado, Convênio Odontológico.","Salário abaixo do mercado par indústrias de grande porte, fretado demora muito pra sair, refeitório muito longe da área na maioria dos setores, RH não informa de maneira clara e objetiva.",Mudar gestores velhos de casa ou treinar eles para evolução e respeitar todos os funcionários.,Almoxarife I,2022-09-01T06:13:56.837,pt,68595434,1,1,4.0,1.0,1.0,1.0,4159014,Alumínio,True,,NEGATIVE,NEGATIVE,1,Almoxarife I,4035636
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW68567183.htm,5,-,"modelo híbrido, beneficios, estrutura e valores",volume de trabalho e complexidade de processos,,Analista De Atendimento Pleno,2022-08-31T13:09:29.130,pt,68567183,5,4,3.0,5.0,5.0,5.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,6,Analista De Atendimento Pleno,4035692
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW68516239.htm,5,Otima empresa,Beneficios e plano de carreira,"Algumas gestões desatualizadas, apenas isso",,Analista Fiscal,2022-08-30T10:51:19.483,pt,68516239,0,0,0.0,0.0,0.0,0.0,4159014,Alumínio,True,,,,4,Analista Fiscal,755345
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW68460375.htm,3,Estabilidade,"Estabilidade, benefícios, pagamento em dia","Sem planos de carreira, remuneração a baixo do mercado",Melhorar os planos de carreira e ajuste de salários,Mecânico,2022-08-29T07:08:44.067,pt,68460375,0,0,0.0,0.0,0.0,0.0,4159014,Alumínio,True,,NEGATIVE,POSITIVE,0,Mecânico,4035182
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW68104833.htm,5,Ótimo,"É  uma ótima empresa , adorei trabalhar lá ela dá várias oportunidades e cursos.",Só sai por ser longe demais e não passa o ônibus em meu bairro . Eu tinha que anda muito pra pega o fretado .,,Auxiliar De Produção,2022-08-19T07:00:39.787,pt,68104833,4,3,3.0,3.0,3.0,5.0,,,False,,POSITIVE,POSITIVE,0,Auxiliar De Produção,4035172
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW68030578.htm,5,Ótima empresa,"Empresa muito boa, sempre preocupada com segurança e bem estar do empregado.","Nenhum, empresa muito boa !",Nenhuma.,Mecânico De Manutenção,2022-08-17T13:20:12.180,pt,68030578,5,5,5.0,5.0,4.0,3.0,,,True,,POSITIVE,POSITIVE,4,Mecânico De Manutenção,765214
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW67769490.htm,5,Ambiente ótimo.,Ambiente ótimo para se trabalhar.,Plano de carreira mais claro e transparente.,,Analista Econômico Financeiro Sênior,2022-08-10T12:00:05.913,pt,67769490,5,5,5.0,4.0,5.0,4.0,2479061,"São Paulo, ",True,,NEUTRAL,POSITIVE,6,Analista Econômico Financeiro Sênior,4047059
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW67769275.htm,5,Excelente empresa,"Salário, benéficos, clima, somente coisas boas.",Nada a declarar. Só coisas boas,Excelente empresa,Supervisor De Produção,2022-08-10T11:52:56.117,pt,67769275,5,5,5.0,5.0,5.0,5.0,,,False,,POSITIVE,POSITIVE,20,Supervisor De Produção,3884303
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW67768269.htm,4,Ótima empresa porém ainda muito burocrática,"Salario
PLR 
Benefícios
Importância com os Funcionários","Verticalização
Burocracia
Falta de transparência em alguns casos",,Analista De Atendimento Ao Cliente Sênior,2022-08-10T11:31:16.263,pt,67768269,4,4,3.0,4.0,4.0,4.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,4,Analista De Atendimento Ao Cliente Sênior,4069585
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW67558208.htm,4,"Empresa séria, idônea, com muito aprendizado corporativo e técnico","Paga em dia, estabilidade no emprego, nível de segurança no trabalho excelente.","Plano de carreira, oportunidade para formados em faculdades federais.","Enxergar a competência do pessoal de campo e valorizar, a gestão é bem valorizada.",Eletricista De Manutenção,2022-08-04T17:43:25.343,pt,67558208,5,5,5.0,4.0,4.0,4.0,,,True,,POSITIVE,POSITIVE,20,Eletricista De Manutenção,4035268
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW67554266.htm,4,Entrevista,É uma empresa com muitos benefícios,"Algumas pessoas que trabalham lá, são egoistas, tomar cuidado com o setor de RH",Melhorar o RH da empresa,Auxiliar De SSMA,2022-08-04T15:30:24.920,pt,67554266,3,5,4.0,4.0,5.0,3.0,2518755,Poços de Caldas,True,,NEGATIVE,POSITIVE,1,Auxiliar De SSMA,4214032
